,neg,neu,pos,compound
15488,0.0,0.377,0.623,0.765
15489,0.0,1.0,0.0,0.0
15490,0.0,1.0,0.0,0.0
15491,0.0,1.0,0.0,0.0
15492,0.0,0.853,0.147,0.6553
15493,0.0,1.0,0.0,0.0
15494,0.0,1.0,0.0,0.0
15495,0.348,0.587,0.065,-0.8047
15496,0.355,0.645,0.0,-0.8271
15497,0.326,0.674,0.0,-0.4404
15498,0.0,0.743,0.257,0.4782
15499,0.0,1.0,0.0,0.0
15500,0.225,0.775,0.0,-0.4404
15501,0.0,1.0,0.0,0.0
15502,0.14,0.628,0.232,0.2263
15503,0.0,0.938,0.062,0.4019
15504,0.0,1.0,0.0,0.0
15505,0.0,1.0,0.0,0.0
15506,0.063,0.937,0.0,-0.3182
15507,0.13,0.836,0.034,-0.4767
15508,0.0,1.0,0.0,0.0
15509,0.0,0.513,0.487,0.5859
15510,0.139,0.696,0.165,0.1027
15511,0.065,0.534,0.401,0.8834
15512,0.0,1.0,0.0,0.0
15513,0.0,1.0,0.0,0.0
15514,0.0,1.0,0.0,0.0
15515,0.104,0.676,0.22,0.7003
15516,0.0,1.0,0.0,0.0
15517,0.091,0.767,0.143,0.3612
15518,0.0,1.0,0.0,0.0
15519,0.094,0.906,0.0,-0.3612
15520,0.0,0.916,0.084,0.4939
15521,0.0,1.0,0.0,0.0
15522,0.0,0.762,0.238,0.3612
15523,0.0,1.0,0.0,0.0
15524,0.0,0.676,0.324,0.34
15525,0.0,1.0,0.0,0.0
15526,0.512,0.488,0.0,-0.2732
15527,0.441,0.559,0.0,-0.7964
15528,0.0,1.0,0.0,0.0
15529,0.206,0.794,0.0,-0.0772
15530,0.0,1.0,0.0,0.0
15531,0.0,1.0,0.0,0.0
15532,0.0,1.0,0.0,0.0
15533,0.0,0.857,0.143,0.128
15534,0.0,1.0,0.0,0.0
15535,0.0,1.0,0.0,0.0
15536,0.0,1.0,0.0,0.0
15537,0.0,1.0,0.0,0.0
15538,0.074,0.813,0.113,0.2732
15539,0.0,1.0,0.0,0.0
15540,0.265,0.735,0.0,-0.2023
15541,0.0,1.0,0.0,0.0
15542,0.198,0.802,0.0,-0.4939
15543,0.0,1.0,0.0,0.0
15544,0.429,0.571,0.0,-0.4588
15545,0.0,1.0,0.0,0.0
15546,0.412,0.588,0.0,-0.2732
15547,0.0,0.741,0.259,0.2732
15548,0.0,1.0,0.0,0.0
15549,0.0,0.508,0.492,0.4404
15550,0.0,1.0,0.0,0.0
15551,0.0,1.0,0.0,0.0
15552,0.0,0.95,0.05,0.25
15553,0.0,0.65,0.35,0.9535
15554,0.0,0.642,0.358,0.7703
15555,0.0,1.0,0.0,0.0
15556,0.0,0.377,0.623,0.5106
15557,0.0,0.588,0.412,0.9469
15558,0.0,1.0,0.0,0.0
15559,0.167,0.833,0.0,-0.4588
15560,0.186,0.814,0.0,-0.5859
15561,0.0,1.0,0.0,0.0
15562,0.108,0.795,0.097,-0.1195
15563,0.489,0.0,0.511,0.0258
15564,0.0,1.0,0.0,0.0
15565,0.0,0.822,0.178,0.0772
15566,0.0,1.0,0.0,0.0
15567,0.0,0.588,0.412,0.6808
15568,0.0,1.0,0.0,0.0
15569,0.0,0.429,0.571,0.6115
15570,0.157,0.843,0.0,-0.0772
15571,0.0,0.742,0.258,0.7096
15572,0.117,0.883,0.0,-0.0498
15573,0.244,0.756,0.0,-0.4404
15574,0.0,0.69,0.31,0.4019
15575,0.0,0.675,0.325,0.3412
15576,0.429,0.571,0.0,-0.3089
15577,0.0,1.0,0.0,0.0
15578,0.0,0.791,0.209,0.4404
15579,0.0,1.0,0.0,0.0
15580,0.0,1.0,0.0,0.0
15581,0.1,0.731,0.169,0.4829
15582,0.0,0.485,0.515,0.6492
15583,0.206,0.794,0.0,-0.0772
15584,0.0,1.0,0.0,0.0
15585,0.0,1.0,0.0,0.0
15586,0.0,1.0,0.0,0.0
15587,0.297,0.443,0.259,-0.296
15588,0.287,0.55,0.162,-0.7269
15589,0.412,0.588,0.0,-0.5423
15590,0.0,0.939,0.061,0.0772
15591,0.0,0.889,0.111,0.6808
15592,0.0,1.0,0.0,0.0
15593,0.0,0.949,0.051,0.4404
15594,0.0,0.849,0.151,0.2382
15595,0.0,0.886,0.114,0.5574
15596,0.0,1.0,0.0,0.0
15597,0.12,0.88,0.0,-0.4588
15598,0.0,1.0,0.0,0.0
15599,0.0,1.0,0.0,0.0
15600,0.071,0.929,0.0,-0.1901
15601,0.288,0.712,0.0,-0.6652
15602,0.0,1.0,0.0,0.0
15603,0.0,1.0,0.0,0.0
15604,0.0,1.0,0.0,0.0
15605,0.0,1.0,0.0,0.0
15606,0.0,1.0,0.0,0.0
15607,0.0,1.0,0.0,0.0
15608,0.574,0.426,0.0,-0.4019
15609,0.0,1.0,0.0,0.0
15610,0.0,1.0,0.0,0.0
15611,0.0,0.86,0.14,0.0772
15612,0.115,0.885,0.0,-0.0772
15613,0.0,0.25,0.75,0.4588
15614,0.0,1.0,0.0,0.0
15615,0.275,0.725,0.0,-0.2263
15616,0.0,0.918,0.082,0.3612
15617,0.0,0.828,0.172,0.4019
15618,0.0,0.88,0.12,0.5267
15619,0.0,0.722,0.278,0.4023
15620,0.0,1.0,0.0,0.0
15621,0.0,1.0,0.0,0.0
15622,0.0,1.0,0.0,0.0
15623,0.0,1.0,0.0,0.0
15624,0.124,0.876,0.0,-0.4767
15625,0.0,1.0,0.0,0.0
15626,0.0,0.685,0.315,0.3182
15627,0.301,0.699,0.0,-0.5334
15628,0.241,0.552,0.207,-0.128
15629,0.0,1.0,0.0,0.0
15630,0.373,0.627,0.0,-0.8201
15631,0.0,1.0,0.0,0.0
15632,0.0,1.0,0.0,0.0
15633,0.439,0.561,0.0,-0.6908
15634,0.0,1.0,0.0,0.0
15635,0.251,0.749,0.0,-0.6908
15636,0.0,1.0,0.0,0.0
15637,0.159,0.841,0.0,-0.3527
15638,0.0,0.885,0.115,0.504
15639,0.0,0.555,0.445,0.3412
15640,0.42,0.58,0.0,-0.4404
15641,0.086,0.914,0.0,-0.3919
15642,0.0,1.0,0.0,0.0
15643,0.0,0.824,0.176,0.128
15644,0.0,1.0,0.0,0.0
15645,0.0,1.0,0.0,0.0
15646,0.0,1.0,0.0,0.0
15647,0.0,0.913,0.087,0.2732
15648,0.0,1.0,0.0,0.0
15649,0.192,0.808,0.0,-0.431
15650,0.0,0.789,0.211,0.1531
15651,0.095,0.905,0.0,-0.296
15652,0.405,0.595,0.0,-0.34
15653,0.231,0.615,0.154,-0.3612
15654,0.423,0.577,0.0,-0.296
15655,0.0,0.894,0.106,0.3612
15656,0.0,1.0,0.0,0.0
15657,0.0,1.0,0.0,0.0
15658,0.231,0.769,0.0,-0.7184
15659,0.0,0.88,0.12,0.6381
15660,0.0,1.0,0.0,0.0
15661,0.132,0.868,0.0,-0.4404
15662,0.0,0.815,0.185,0.3612
15663,0.0,1.0,0.0,0.0
15664,0.0,1.0,0.0,0.0
15665,0.0,0.303,0.697,0.3182
15666,0.41,0.59,0.0,-0.9349
15667,0.196,0.804,0.0,-0.6597
15668,0.0,1.0,0.0,0.0
15669,0.091,0.909,0.0,-0.296
15670,0.0,1.0,0.0,0.0
15671,0.0,1.0,0.0,0.0
15672,0.0,0.805,0.195,0.7783
15673,0.027,0.93,0.044,0.2263
15674,0.033,0.909,0.058,0.2732
15675,0.0,0.867,0.133,0.3182
15676,0.052,0.838,0.11,0.2082
15677,0.0,0.868,0.132,0.4404
15678,0.0,0.873,0.127,0.4404
15679,0.225,0.775,0.0,-0.4404
15680,0.0,1.0,0.0,0.0
15681,0.117,0.722,0.161,0.2023
15682,0.0,1.0,0.0,0.0
15683,0.412,0.588,0.0,-0.5423
15684,0.0,1.0,0.0,0.0
15685,0.0,1.0,0.0,0.0
15686,0.0,0.588,0.412,0.6369
15687,0.0,0.797,0.203,0.4215
15688,0.196,0.608,0.196,0.0
15689,0.0,0.944,0.056,0.5514
15690,0.0,1.0,0.0,0.0
15691,0.241,0.759,0.0,-0.2263
15692,0.0,1.0,0.0,0.0
15693,0.073,0.927,0.0,-0.296
15694,0.0,0.883,0.117,0.3182
15695,0.128,0.872,0.0,-0.4215
15696,0.087,0.913,0.0,-0.2263
15697,0.0,1.0,0.0,0.0
15698,0.0,1.0,0.0,0.0
15699,0.058,0.942,0.0,-0.1406
15700,0.0,1.0,0.0,0.0
15701,0.0,1.0,0.0,0.0
15702,0.0,1.0,0.0,0.0
15703,0.0,0.723,0.277,0.3182
15704,0.0,1.0,0.0,0.0
15705,0.0,0.804,0.196,0.9042
15706,0.0,1.0,0.0,0.0
15707,0.0,1.0,0.0,0.0
15708,0.068,0.932,0.0,-0.2263
15709,0.0,0.829,0.171,0.8126
15710,0.128,0.872,0.0,-0.296
15711,0.267,0.733,0.0,-0.4588
15712,0.0,1.0,0.0,0.0
15713,0.061,0.859,0.08,0.1779
15714,0.0,1.0,0.0,0.0
15715,0.0,1.0,0.0,0.0
15716,0.087,0.913,0.0,-0.2498
15717,0.073,0.927,0.0,-0.631
15718,0.143,0.857,0.0,-0.128
15719,0.0,1.0,0.0,0.0
15720,0.0,1.0,0.0,0.0
15721,0.0,1.0,0.0,0.0
15722,0.152,0.848,0.0,-0.3612
15723,0.091,0.909,0.0,-0.4767
15724,0.0,1.0,0.0,0.0
15725,0.171,0.829,0.0,-0.4767
15726,0.0,1.0,0.0,0.0
15727,0.0,1.0,0.0,0.0
15728,0.0,1.0,0.0,0.0
15729,0.181,0.819,0.0,-0.4767
15730,0.08,0.92,0.0,-0.5423
15731,0.0,0.923,0.077,0.3818
15732,0.0,0.957,0.043,0.128
15733,0.0,1.0,0.0,0.0
15734,0.0,1.0,0.0,0.0
15735,0.0,1.0,0.0,0.0
15736,0.0,0.633,0.367,0.4404
15737,0.0,1.0,0.0,0.0
15738,0.0,1.0,0.0,0.0
15739,0.071,0.929,0.0,-0.0772
15740,0.0,1.0,0.0,0.0
15741,0.0,0.909,0.091,0.0772
15742,0.0,0.58,0.42,0.4404
15743,0.0,1.0,0.0,0.0
15744,0.121,0.879,0.0,-0.594
15745,0.0,1.0,0.0,0.0
15746,0.0,0.745,0.255,0.5859
15747,0.0,0.898,0.102,0.6249
15748,0.0,1.0,0.0,0.0
15749,0.0,1.0,0.0,0.0
15750,0.119,0.881,0.0,-0.5849
15751,0.06,0.94,0.0,-0.1531
15752,0.086,0.612,0.302,0.7423
15753,0.0,0.847,0.153,0.4404
15754,0.319,0.681,0.0,-0.872
15755,0.105,0.85,0.045,-0.3612
15756,0.0,1.0,0.0,0.0
15757,0.109,0.772,0.12,0.0572
15758,0.079,0.921,0.0,-0.3612
15759,0.1,0.9,0.0,-0.6124
15760,0.0,1.0,0.0,0.0
15761,0.0,1.0,0.0,0.0
15762,0.0,1.0,0.0,0.0
15763,0.0,0.85,0.15,0.4678
15764,0.176,0.824,0.0,-0.6705
15765,0.077,0.888,0.036,-0.4215
15766,0.0,0.814,0.186,0.4939
15767,0.0,0.847,0.153,0.6597
15768,0.0,1.0,0.0,0.0
15769,0.103,0.805,0.092,-0.0735
15770,0.0,0.913,0.087,0.2023
15771,0.054,0.946,0.0,-0.0516
15772,0.0,0.631,0.369,0.6249
15773,0.0,0.854,0.146,0.3384
15774,0.0,1.0,0.0,0.0
15775,0.0,1.0,0.0,0.0
15776,0.108,0.892,0.0,-0.7059
15777,0.0,1.0,0.0,0.0
15778,0.118,0.882,0.0,-0.25
15779,0.0,1.0,0.0,0.0
15780,0.0,1.0,0.0,0.0
15781,0.0,1.0,0.0,0.0
15782,0.0,0.787,0.213,0.6597
15783,0.0,0.51,0.49,0.8625
15784,0.0,0.596,0.404,0.5256
15785,0.177,0.764,0.059,-0.6862
15786,0.0,1.0,0.0,0.0
15787,0.0,0.659,0.341,0.4767
15788,0.204,0.723,0.073,-0.8765
15789,0.0,1.0,0.0,0.0
15790,0.148,0.852,0.0,-0.6908
15791,0.224,0.71,0.065,-0.765
15792,0.0,0.721,0.279,0.4767
15793,0.13,0.71,0.161,0.1879
15794,0.0,0.835,0.165,0.6273
15795,0.206,0.794,0.0,-0.3252
15796,0.087,0.913,0.0,-0.296
15797,0.0,1.0,0.0,0.0
15798,0.0,0.667,0.333,0.5413
15799,0.068,0.792,0.139,0.4997
15800,0.058,0.884,0.058,0.0
15801,0.286,0.714,0.0,-0.4215
15802,0.145,0.832,0.023,-0.8176
15803,0.0,0.946,0.054,0.2732
15804,0.116,0.884,0.0,-0.4404
15805,0.0,1.0,0.0,0.0
15806,0.0,1.0,0.0,0.0
15807,0.0,1.0,0.0,0.0
15808,0.235,0.765,0.0,-0.8225
15809,0.0,0.923,0.077,0.6249
15810,0.113,0.887,0.0,-0.5719
15811,0.0,0.875,0.125,0.4019
15812,0.0,1.0,0.0,0.0
15813,0.0,1.0,0.0,0.0
15814,0.0,0.714,0.286,0.4939
15815,0.06,0.94,0.0,-0.2023
15816,0.0,0.79,0.21,0.4927
15817,0.0,0.824,0.176,0.4939
15818,0.0,1.0,0.0,0.0
15819,0.0,0.864,0.136,0.4588
15820,0.0,1.0,0.0,0.0
15821,0.0,0.522,0.478,0.7506
15822,0.12,0.88,0.0,-0.128
15823,0.0,1.0,0.0,0.0
15824,0.323,0.594,0.083,-0.8834
15825,0.574,0.426,0.0,-0.4019
15826,0.8,0.2,0.0,-0.6124
15827,0.0,1.0,0.0,0.0
15828,0.32,0.68,0.0,-0.6908
15829,0.0,1.0,0.0,0.0
15830,0.197,0.586,0.218,-0.128
15831,0.079,0.921,0.0,-0.34
15832,0.28,0.72,0.0,-0.4795
15833,0.0,1.0,0.0,0.0
15834,0.0,1.0,0.0,0.0
15835,0.3,0.615,0.085,-0.765
15836,0.0,0.748,0.252,0.4019
15837,0.0,1.0,0.0,0.0
15838,0.506,0.494,0.0,-0.4767
15839,0.0,1.0,0.0,0.0
15840,0.0,1.0,0.0,0.0
15841,0.0,1.0,0.0,0.0
15842,0.0,1.0,0.0,0.0
15843,0.0,1.0,0.0,0.0
15844,0.0,1.0,0.0,0.0
15845,0.0,0.81,0.19,0.5095
15846,0.0,1.0,0.0,0.0
15847,0.0,1.0,0.0,0.0
15848,0.0,1.0,0.0,0.0
15849,0.0,1.0,0.0,0.0
15850,0.166,0.758,0.076,-0.4404
15851,0.0,1.0,0.0,0.0
15852,0.0,0.419,0.581,0.4168
15853,0.184,0.816,0.0,-0.4023
15854,0.0,0.256,0.744,0.4404
15855,0.0,0.925,0.075,0.0772
15856,0.0,1.0,0.0,0.0
15857,0.0,1.0,0.0,0.0
15858,0.058,0.942,0.0,-0.1531
15859,0.0,1.0,0.0,0.0
15860,0.177,0.484,0.339,0.4588
15861,0.0,1.0,0.0,0.0
15862,0.167,0.833,0.0,-0.5267
15863,0.0,1.0,0.0,0.0
15864,0.215,0.685,0.1,-0.5719
15865,0.0,0.9,0.1,0.6249
15866,0.0,0.784,0.216,0.5927
15867,0.227,0.773,0.0,-0.6908
15868,0.211,0.789,0.0,-0.6124
15869,0.331,0.669,0.0,-0.886
15870,0.239,0.761,0.0,-0.6908
15871,0.0,0.654,0.346,0.5719
15872,0.415,0.323,0.263,-0.6486
15873,0.0,0.645,0.355,0.296
15874,0.0,0.58,0.42,0.4404
15875,0.628,0.088,0.283,-0.5994
15876,0.0,1.0,0.0,0.0
15877,0.0,1.0,0.0,0.0
15878,0.0,0.918,0.082,0.4939
15879,0.0,1.0,0.0,0.0
15880,0.091,0.909,0.0,-0.0516
15881,0.0,1.0,0.0,0.0
15882,0.0,1.0,0.0,0.0
15883,0.0,0.818,0.182,0.7003
15884,0.0,1.0,0.0,0.0
15885,0.069,0.891,0.039,-0.25
15886,0.0,1.0,0.0,0.0
15887,0.0,0.883,0.117,0.3384
15888,0.0,1.0,0.0,0.0
15889,0.069,0.841,0.09,0.1779
15890,0.0,1.0,0.0,0.0
15891,0.0,0.775,0.225,0.4404
15892,0.388,0.612,0.0,-0.765
15893,0.0,1.0,0.0,0.0
15894,0.0,0.909,0.091,0.3182
15895,0.073,0.86,0.067,-0.1531
15896,0.0,0.462,0.538,0.6871
15897,0.205,0.795,0.0,-0.4767
15898,0.0,0.779,0.221,0.5267
15899,0.0,0.847,0.153,0.4391
15900,0.0,1.0,0.0,0.0
15901,0.255,0.745,0.0,-0.34
15902,0.179,0.821,0.0,-0.8834
15903,0.045,0.878,0.077,0.296
15904,0.0,1.0,0.0,0.0
15905,0.0,0.672,0.328,0.8316
15906,0.0,0.791,0.209,0.4404
15907,0.147,0.675,0.178,0.128
15908,0.367,0.633,0.0,-0.4404
15909,0.082,0.824,0.094,0.0772
15910,0.152,0.733,0.115,-0.1779
15911,0.0,1.0,0.0,0.0
15912,0.0,1.0,0.0,0.0
15913,0.545,0.455,0.0,-0.802
15914,0.508,0.492,0.0,-0.4767
15915,0.0,1.0,0.0,0.0
15916,0.202,0.588,0.21,0.0258
15917,0.0,1.0,0.0,0.0
15918,0.0,1.0,0.0,0.0
15919,0.0,1.0,0.0,0.0
15920,0.345,0.655,0.0,-0.2755
15921,0.221,0.779,0.0,-0.8807
15922,0.0,0.536,0.464,0.3818
15923,0.088,0.811,0.101,0.1119
15924,0.474,0.526,0.0,-0.6705
15925,0.353,0.647,0.0,-0.8201
15926,0.307,0.693,0.0,-0.4767
15927,0.243,0.541,0.216,-0.1027
15928,0.048,0.793,0.159,0.6486
15929,0.287,0.573,0.14,-0.7655
15930,0.0,0.921,0.079,0.3612
15931,0.157,0.843,0.0,-0.4215
15932,0.146,0.854,0.0,-0.34
15933,0.365,0.635,0.0,-0.6808
15934,0.191,0.809,0.0,-0.8924
15935,0.27,0.605,0.126,-0.4767
15936,0.0,1.0,0.0,0.0
15937,0.0,0.856,0.144,0.4939
15938,0.0,1.0,0.0,0.0
15939,0.041,0.828,0.131,0.923
15940,0.0,1.0,0.0,0.0
15941,0.0,0.809,0.191,0.946
15942,0.0,1.0,0.0,0.0
15943,0.0,0.892,0.108,0.3182
15944,0.0,0.927,0.073,0.2023
15945,0.0,1.0,0.0,0.0
15946,0.0,0.92,0.08,0.2732
15947,0.0,1.0,0.0,0.0
15948,0.0,1.0,0.0,0.0
15949,0.0,1.0,0.0,0.0
15950,0.0,1.0,0.0,0.0
15951,0.0,1.0,0.0,0.0
15952,0.0,1.0,0.0,0.0
15953,0.0,1.0,0.0,0.0
15954,0.106,0.821,0.074,-0.2057
15955,0.0,1.0,0.0,0.0
15956,0.0,1.0,0.0,0.0
15957,0.0,1.0,0.0,0.0
15958,0.259,0.542,0.199,-0.25
15959,0.0,0.671,0.329,0.6597
15960,0.0,1.0,0.0,0.0
15961,0.0,0.615,0.385,0.3612
15962,0.0,0.872,0.128,0.3612
15963,0.0,0.737,0.263,0.3612
15964,0.0,1.0,0.0,0.0
15965,0.0,1.0,0.0,0.0
15966,0.0,1.0,0.0,0.0
15967,0.0,1.0,0.0,0.0
15968,0.0,1.0,0.0,0.0
15969,0.0,1.0,0.0,0.0
15970,0.0,1.0,0.0,0.0
15971,0.0,1.0,0.0,0.0
15972,0.0,1.0,0.0,0.0
15973,0.0,1.0,0.0,0.0
15974,0.0,1.0,0.0,0.0
15975,0.154,0.846,0.0,-0.4767
15976,0.111,0.889,0.0,-0.25
15977,0.0,1.0,0.0,0.0
15978,0.0,1.0,0.0,0.0
15979,0.0,1.0,0.0,0.0
15980,0.0,1.0,0.0,0.0
15981,0.044,0.956,0.0,-0.3182
15982,0.0,1.0,0.0,0.0
15983,0.0,1.0,0.0,0.0
15984,0.0,0.89,0.11,0.2732
15985,0.0,1.0,0.0,0.0
15986,0.0,1.0,0.0,0.0
15987,0.0,1.0,0.0,0.0
15988,0.0,0.803,0.197,0.4927
15989,0.0,1.0,0.0,0.0
15990,0.0,0.896,0.104,0.5913
15991,0.0,0.607,0.393,0.0762
15992,0.032,0.877,0.091,0.533
15993,0.0,1.0,0.0,0.0
15994,0.0,1.0,0.0,0.0
15995,0.0,1.0,0.0,0.0
15996,0.0,1.0,0.0,0.0
15997,0.0,1.0,0.0,0.0
15998,0.0,1.0,0.0,0.0
15999,0.189,0.811,0.0,-0.4215
16000,0.0,0.927,0.073,0.2023
16001,0.0,1.0,0.0,0.0
16002,0.0,1.0,0.0,0.0
16003,0.0,1.0,0.0,0.0
16004,0.0,0.944,0.056,0.5994
16005,0.0,1.0,0.0,0.0
16006,0.0,1.0,0.0,0.0
16007,0.0,1.0,0.0,0.0
16008,0.0,1.0,0.0,0.0
16009,0.0,1.0,0.0,0.0
16010,0.0,0.872,0.128,0.1935
16011,0.0,1.0,0.0,0.0
16012,0.0,0.843,0.157,0.0772
16013,0.0,1.0,0.0,0.0
16014,0.0,1.0,0.0,0.0
16015,0.0,1.0,0.0,0.0
16016,0.0,1.0,0.0,0.0
16017,0.0,1.0,0.0,0.0
16018,0.189,0.811,0.0,-0.4215
16019,0.0,1.0,0.0,0.0
16020,0.0,1.0,0.0,0.0
16021,0.097,0.903,0.0,-0.4404
16022,0.0,1.0,0.0,0.0
16023,0.0,1.0,0.0,0.0
16024,0.0,1.0,0.0,0.0
16025,0.0,1.0,0.0,0.0
16026,0.0,0.899,0.101,0.2263
16027,0.0,1.0,0.0,0.0
16028,0.0,1.0,0.0,0.0
16029,0.031,0.951,0.018,-0.3182
16030,0.057,0.943,0.0,-0.2732
16031,0.0,1.0,0.0,0.0
16032,0.0,1.0,0.0,0.0
16033,0.0,0.909,0.091,0.3818
16034,0.189,0.772,0.039,-0.6486
16035,0.0,1.0,0.0,0.0
16036,0.0,0.894,0.106,0.2263
16037,0.033,0.898,0.069,0.2732
16038,0.0,1.0,0.0,0.0
16039,0.056,0.85,0.094,0.3182
16040,0.0,1.0,0.0,0.0
16041,0.0,1.0,0.0,0.0
16042,0.065,0.651,0.284,0.6908
16043,0.0,0.962,0.038,0.0258
16044,0.023,0.958,0.019,-0.1027
16045,0.0,1.0,0.0,0.0
16046,0.14,0.86,0.0,-0.2755
16047,0.0,1.0,0.0,0.0
16048,0.0,0.674,0.326,0.4404
16049,0.0,0.674,0.326,0.4404
16050,0.0,1.0,0.0,0.0
16051,0.101,0.862,0.037,-0.5495
16052,0.0,1.0,0.0,0.0
16053,0.0,0.903,0.097,0.25
16054,0.0,1.0,0.0,0.0
16055,0.341,0.659,0.0,-0.4767
16056,0.0,0.94,0.06,0.611
16057,0.0,1.0,0.0,0.0
16058,0.0,1.0,0.0,0.0
16059,0.0,0.784,0.216,0.296
16060,0.0,0.878,0.122,0.2023
16061,0.0,1.0,0.0,0.0
16062,0.0,1.0,0.0,0.0
16063,0.0,1.0,0.0,0.0
16064,0.0,1.0,0.0,0.0
16065,0.0,1.0,0.0,0.0
16066,0.146,0.854,0.0,-0.4404
16067,0.0,1.0,0.0,0.0
16068,0.0,1.0,0.0,0.0
16069,0.0,1.0,0.0,0.0
16070,0.0,1.0,0.0,0.0
16071,0.099,0.901,0.0,-0.0258
16072,0.0,1.0,0.0,0.0
16073,0.0,1.0,0.0,0.0
16074,0.0,1.0,0.0,0.0
16075,0.0,0.9,0.1,0.168
16076,0.147,0.737,0.115,-0.2516
16077,0.0,1.0,0.0,0.0
16078,0.0,1.0,0.0,0.0
16079,0.0,1.0,0.0,0.0
16080,0.0,1.0,0.0,0.0
16081,0.0,1.0,0.0,0.0
16082,0.0,1.0,0.0,0.0
16083,0.0,0.588,0.412,0.5423
16084,0.0,1.0,0.0,0.0
16085,0.0,0.86,0.14,0.0772
16086,0.0,0.833,0.167,0.1027
16087,0.0,1.0,0.0,0.0
16088,0.0,0.649,0.351,0.9451
16089,0.0,0.821,0.179,0.5423
16090,0.0,0.732,0.268,0.5095
16091,0.0,0.877,0.123,0.1027
16092,0.0,1.0,0.0,0.0
16093,0.0,0.256,0.744,0.4404
16094,0.0,0.913,0.087,0.2023
16095,0.0,1.0,0.0,0.0
16096,0.0,1.0,0.0,0.0
16097,0.0,1.0,0.0,0.0
16098,0.0,1.0,0.0,0.0
16099,0.0,1.0,0.0,0.0
16100,0.0,1.0,0.0,0.0
16101,0.0,1.0,0.0,0.0
16102,0.0,1.0,0.0,0.0
16103,0.0,1.0,0.0,0.0
16104,0.0,0.703,0.297,0.3673
16105,0.0,1.0,0.0,0.0
16106,0.231,0.769,0.0,-0.6705
16107,0.0,0.61,0.39,0.4939
16108,0.0,1.0,0.0,0.0
16109,0.373,0.627,0.0,-0.926
16110,0.243,0.757,0.0,-0.6705
16111,0.0,1.0,0.0,0.0
16112,0.0,0.572,0.428,0.5773
16113,0.0,0.517,0.483,0.5773
16114,0.156,0.844,0.0,-0.5423
16115,0.0,1.0,0.0,0.0
16116,0.0,0.718,0.282,0.8164
16117,0.0,1.0,0.0,0.0
16118,0.0,1.0,0.0,0.0
16119,0.0,0.517,0.483,0.5773
16120,0.423,0.577,0.0,-0.296
16121,0.157,0.675,0.168,0.0613
16122,0.449,0.551,0.0,-0.8911
16123,0.726,0.274,0.0,-0.6486
16124,0.183,0.629,0.188,0.0232
16125,0.315,0.685,0.0,-0.6808
16126,0.0,1.0,0.0,0.0
16127,0.156,0.844,0.0,-0.34
16128,0.241,0.759,0.0,-0.6908
16129,0.0,1.0,0.0,0.0
16130,0.304,0.696,0.0,-0.5423
16131,0.0,1.0,0.0,0.0
16132,0.226,0.774,0.0,-0.5423
16133,0.0,1.0,0.0,0.0
16134,0.391,0.609,0.0,-0.4951
16135,0.344,0.656,0.0,-0.2732
16136,0.251,0.749,0.0,-0.6908
16137,0.368,0.632,0.0,-0.5423
16138,0.348,0.652,0.0,-0.4951
16139,0.456,0.544,0.0,-0.7722
16140,0.0,0.818,0.182,0.4404
16141,0.0,1.0,0.0,0.0
16142,0.0,1.0,0.0,0.0
16143,0.0,1.0,0.0,0.0
16144,0.391,0.609,0.0,-0.4951
16145,0.0,1.0,0.0,0.0
16146,0.304,0.696,0.0,-0.5423
16147,0.0,1.0,0.0,0.0
16148,0.0,1.0,0.0,0.0
16149,0.0,1.0,0.0,0.0
16150,0.0,0.508,0.492,0.4404
16151,0.0,1.0,0.0,0.0
16152,0.0,1.0,0.0,0.0
16153,0.0,1.0,0.0,0.0
16154,0.0,1.0,0.0,0.0
16155,0.191,0.809,0.0,-0.5106
16156,0.067,0.73,0.203,0.6486
16157,0.0,1.0,0.0,0.0
16158,0.253,0.747,0.0,-0.7269
16159,0.086,0.683,0.23,0.6124
16160,0.0,0.741,0.259,0.4215
16161,0.244,0.756,0.0,-0.3089
16162,0.0,1.0,0.0,0.0
16163,0.0,1.0,0.0,0.0
16164,0.071,0.844,0.084,0.0717
16165,0.053,0.947,0.0,-0.2023
16166,0.0,1.0,0.0,0.0
16167,0.459,0.541,0.0,-0.6249
16168,0.0,1.0,0.0,0.0
16169,0.0,1.0,0.0,0.0
16170,0.0,1.0,0.0,0.0
16171,0.0,0.87,0.13,0.34
16172,0.0,1.0,0.0,0.0
16173,0.0,0.765,0.235,0.5574
16174,0.0,0.75,0.25,0.5165
16175,0.06,0.833,0.107,0.34
16176,0.0,1.0,0.0,0.0
16177,0.296,0.704,0.0,-0.7096
16178,0.0,1.0,0.0,0.0
16179,0.0,1.0,0.0,0.0
16180,0.0,1.0,0.0,0.0
16181,0.0,1.0,0.0,0.0
16182,0.15,0.85,0.0,-0.6956
16183,0.0,1.0,0.0,0.0
16184,0.184,0.816,0.0,-0.3071
16185,0.0,1.0,0.0,0.0
16186,0.0,0.936,0.064,0.296
16187,0.0,1.0,0.0,0.0
16188,0.0,1.0,0.0,0.0
16189,0.0,1.0,0.0,0.0
16190,0.0,1.0,0.0,0.0
16191,0.0,1.0,0.0,0.0
16192,0.0,1.0,0.0,0.0
16193,0.0,1.0,0.0,0.0
16194,0.096,0.904,0.0,-0.7399
16195,0.0,1.0,0.0,0.0
16196,0.0,0.856,0.144,0.7506
