,neg,neu,pos,compound,word_count
499,0.0,1.0,0.0,0.0,10
500,0.0,0.84,0.16,0.6369,23
501,0.0,1.0,0.0,0.0,1
502,0.0,0.853,0.147,0.2263,13
503,0.0,1.0,0.0,0.0,1
504,0.0,1.0,0.0,0.0,19
505,0.0,0.796,0.204,0.6249,18
506,0.306,0.694,0.0,-0.296,8
507,0.0,1.0,0.0,0.0,15
508,0.0,1.0,0.0,0.0,8
509,0.0,1.0,0.0,0.0,1
510,0.0,1.0,0.0,0.0,10
511,0.0,1.0,0.0,0.0,21
512,0.0,1.0,0.0,0.0,1
513,0.0,1.0,0.0,0.0,4
514,0.173,0.617,0.21,0.1531,12
515,0.189,0.811,0.0,-0.2732,10
516,0.0,1.0,0.0,0.0,19
517,0.453,0.547,0.0,-0.7003,10
518,0.0,1.0,0.0,0.0,11
519,0.035,0.842,0.123,0.7429,69
520,0.0,1.0,0.0,0.0,28
521,0.0,1.0,0.0,0.0,4
522,0.0,0.776,0.224,0.3818,11
523,0.0,1.0,0.0,0.0,11
524,0.0,1.0,0.0,0.0,13
525,0.0,1.0,0.0,0.0,11
526,0.0,1.0,0.0,0.0,8
527,0.0,1.0,0.0,0.0,11
528,0.0,1.0,0.0,0.0,8
529,0.0,1.0,0.0,0.0,32
530,0.0,1.0,0.0,0.0,12
531,0.524,0.476,0.0,-0.5267,7
532,0.306,0.694,0.0,-0.296,6
533,0.0,1.0,0.0,0.0,9
534,0.21,0.476,0.314,0.2732,7
535,0.0,0.779,0.221,0.502,19
536,0.0,0.846,0.154,0.25,13
537,0.0,1.0,0.0,0.0,12
538,0.0,0.944,0.056,0.0772,25
539,0.0,0.632,0.368,0.5423,7
540,0.0,1.0,0.0,0.0,1
541,0.0,1.0,0.0,0.0,6
542,0.0,1.0,0.0,0.0,8
543,0.0,1.0,0.0,0.0,2
544,0.0,1.0,0.0,0.0,6
545,0.0,1.0,0.0,0.0,3
546,0.0,1.0,0.0,0.0,5
547,0.0,1.0,0.0,0.0,6
548,0.0,1.0,0.0,0.0,15
549,0.0,1.0,0.0,0.0,6
550,0.653,0.347,0.0,-0.886,7
551,0.0,1.0,0.0,0.0,5
552,0.0,1.0,0.0,0.0,2
553,0.0,1.0,0.0,0.0,7
554,0.0,1.0,0.0,0.0,4
555,0.0,1.0,0.0,0.0,5
556,0.0,1.0,0.0,0.0,10
557,0.268,0.732,0.0,-0.296,7
558,0.0,0.526,0.474,0.5574,5
559,0.0,1.0,0.0,0.0,2
560,0.0,1.0,0.0,0.0,3
561,0.0,1.0,0.0,0.0,4
562,0.167,0.833,0.0,-0.296,14
563,0.0,1.0,0.0,0.0,9
564,0.0,1.0,0.0,0.0,3
565,0.0,1.0,0.0,0.0,2
566,0.0,1.0,0.0,0.0,11
567,0.0,0.744,0.256,0.3412,9
568,0.0,1.0,0.0,0.0,3
569,0.0,1.0,0.0,0.0,11
570,0.0,0.541,0.459,0.5267,5
571,0.0,0.375,0.625,0.6124,6
572,0.0,0.756,0.244,0.4404,10
573,0.109,0.67,0.22,0.4838,24
574,0.0,1.0,0.0,0.0,2
575,0.0,0.852,0.148,0.3818,17
576,0.0,1.0,0.0,0.0,10
577,0.122,0.878,0.0,-0.3313,24
578,0.253,0.747,0.0,-0.5256,14
579,0.0,1.0,0.0,0.0,29
580,0.0,1.0,0.0,0.0,11
581,0.157,0.843,0.0,-0.3818,20
582,0.138,0.862,0.0,-0.34,18
583,0.0,1.0,0.0,0.0,8
584,0.0,1.0,0.0,0.0,19
